fecha,campaign_id,canal,campaign_name,objetivo,marca,modelo_promocionado,impresiones,clicks,inversion_ars,leads_reportados_plataforma,ctr_pct,cpc_ars,cpl_plataforma_ars
2024-02-23,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,1802,14,41125.78,1,0.78,2937.56,41125.78
2024-02-23,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,4329,171,76626.91,18,3.95,448.11,4257.05
2024-02-24,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2106,51,54519.27,1,2.42,1069.01,54519.27
2024-02-24,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,1274,49,41998.41,1,3.85,857.11,41998.41
2024-02-24,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,3441,38,89801.57,0,1.1,2363.2,
2024-02-24,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,481,12,13225.21,0,2.49,1102.1,
2024-02-24,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,8675,269,89236.98,15,3.1,331.74,5949.13
2024-02-24,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,1623,47,47570.24,2,2.9,1012.13,23785.12
2024-02-24,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,1196,32,26024.2,1,2.68,813.26,26024.2
2024-02-24,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,3051,90,39713.96,6,2.95,441.27,6618.99
2024-02-24,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,5423,138,78050.7,8,2.54,565.58,9756.34
2024-02-24,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,3048,134,54600.97,10,4.4,407.47,5460.1
2024-02-24,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,6058,150,66980.84,13,2.48,446.54,5152.37
2024-02-25,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2158,33,52821.83,2,1.53,1600.66,26410.91
2024-02-25,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,2447,79,63771.48,5,3.23,807.23,12754.3
2024-02-25,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2330,96,57211.02,6,4.12,595.95,9535.17
2024-02-25,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,633,26,12841.11,1,4.11,493.89,12841.11
2024-02-25,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,2159,95,37858.09,4,4.4,398.51,9464.52
2024-02-25,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,936,27,25065.64,1,2.88,928.36,25065.64
2024-02-25,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,4871,148,73231.68,11,3.04,494.81,6657.43
2024-02-25,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,2203,38,56683.08,3,1.72,1491.66,18894.36
2024-02-25,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,669,7,14129.25,0,1.05,2018.46,
2024-02-25,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,4939,148,73133.5,6,3.0,494.15,12188.92
2024-02-26,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,1224,30,32954.02,2,2.45,1098.47,16477.01
2024-02-26,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,4673,43,80647.55,1,0.92,1875.52,80647.55
2024-02-26,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,7100,179,86357.75,21,2.52,482.45,4112.27
2024-02-26,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,5086,117,73371.87,9,2.3,627.11,8152.43
2024-02-26,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1040,20,28953.18,1,1.92,1447.66,28953.18
2024-02-26,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,6485,81,72190.26,4,1.25,891.24,18047.57
2024-02-26,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,1283,45,36138.65,3,3.51,803.08,12046.22
2024-02-26,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,1566,38,42365.38,1,2.43,1114.88,42365.38
2024-02-26,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,9771,411,81303.56,25,4.21,197.82,3252.14
2024-02-26,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,1945,63,66078.11,1,3.24,1048.86,66078.11
2024-02-26,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,3374,146,85069.3,8,4.33,582.67,10633.66
2024-02-26,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,2729,52,85095.49,2,1.91,1636.45,42547.74
2024-02-27,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2899,39,69276.45,1,1.35,1776.32,69276.45
2024-02-27,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,5120,140,65841.71,11,2.73,470.3,5985.61
2024-02-27,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,9236,90,76871.78,2,0.97,854.13,38435.89
2024-02-27,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,3359,57,46783.49,2,1.7,820.76,23391.75
2024-02-27,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,1321,56,13848.64,4,4.24,247.3,3462.16
2024-02-27,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2292,70,77165.81,6,3.05,1102.37,12860.97
2024-02-27,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,686,7,21358.21,0,1.02,3051.17,
2024-02-27,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,3529,154,82191.98,16,4.36,533.71,5137.0
2024-02-27,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,4465,108,66260.98,12,2.42,613.53,5521.75
2024-02-28,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,1212,19,42310.05,1,1.57,2226.84,42310.05
2024-02-28,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,2620,115,25878.5,4,4.39,225.03,6469.62
2024-02-28,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1676,17,42625.49,1,1.01,2507.38,42625.49
2024-02-28,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1856,18,45637.78,1,0.97,2535.43,45637.78
2024-02-28,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,3601,31,32201.71,2,0.86,1038.76,16100.85
2024-02-28,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,8537,216,72624.5,18,2.53,336.22,4034.69
2024-02-28,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1337,28,12067.68,0,2.09,430.99,
2024-02-28,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,2032,12,37726.81,1,0.59,3143.9,37726.81
2024-02-28,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,3449,75,72137.27,6,2.17,961.83,12022.88
2024-02-28,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,7617,112,75357.5,6,1.47,672.83,12559.58
2024-02-28,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,2263,24,65762.38,1,1.06,2740.1,65762.38
2024-02-28,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,5254,93,89344.91,1,1.77,960.7,89344.91
2024-02-28,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,3524,71,89767.23,7,2.01,1264.33,12823.89
2024-02-28,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,1254,44,38524.9,1,3.51,875.57,38524.9
2024-02-28,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,1212,53,27843.4,4,4.37,525.35,6960.85
2024-02-29,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,3029,21,27158.48,2,0.69,1293.26,13579.24
2024-02-29,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,1677,61,31036.39,5,3.64,508.79,6207.28
2024-02-29,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1518,57,51699.21,6,3.75,907.0,8616.54
2024-02-29,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,784,15,13469.21,1,1.91,897.95,13469.21
2024-02-29,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,3226,101,44249.15,7,3.13,438.11,6321.31
2024-02-29,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,2747,73,86538.65,6,2.66,1185.46,14423.11
2024-02-29,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,3077,106,30601.34,7,3.44,288.69,4371.62
2024-02-29,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,420,12,13678.43,0,2.86,1139.87,
2024-02-29,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,7569,232,63494.34,25,3.07,273.68,2539.77
2024-02-29,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,7254,216,77097.11,22,2.98,356.93,3504.41
2024-02-29,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,572,5,17229.93,0,0.87,3445.99,
2024-02-29,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,6272,87,60871.3,4,1.39,699.67,15217.82
2024-03-01,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,1099,39,16931.31,1,3.55,434.14,16931.31
2024-03-01,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,3280,50,40854.33,3,1.52,817.09,13618.11
2024-03-01,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,763,23,22402.93,1,3.01,974.04,22402.93
2024-03-01,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,765,6,24304.79,0,0.78,4050.8,
2024-03-01,CAMP035,meta_ads,Meta Ads - Peugeot 3008 - whatsapp,whatsapp,Peugeot,3008,3110,90,84238.68,4,2.89,935.99,21059.67
2024-03-01,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,2248,55,66093.28,1,2.45,1201.7,66093.28
2024-03-01,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,1512,35,23160.85,1,2.31,661.74,23160.85
2024-03-01,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,960,28,25614.82,2,2.92,914.81,12807.41
2024-03-01,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,5757,220,59739.89,10,3.82,271.54,5973.99
2024-03-01,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1937,26,44665.3,3,1.34,1717.9,14888.43
2024-03-01,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,3568,141,88189.74,16,3.95,625.46,5511.86
2024-03-01,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,2512,76,51588.18,2,3.03,678.79,25794.09
2024-03-01,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1461,17,16139.38,1,1.16,949.38,16139.38
2024-03-01,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,3877,47,83095.78,5,1.21,1768.0,16619.16
2024-03-02,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,2660,20,75759.45,1,0.75,3787.97,75759.45
2024-03-02,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,6684,244,85216.17,16,3.65,349.25,5326.01
2024-03-02,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,662,22,21322.56,1,3.32,969.21,21322.56
2024-03-02,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,2835,91,37904.89,4,3.21,416.54,9476.22
2024-03-02,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,4384,43,73691.4,3,0.98,1713.75,24563.8
2024-03-02,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,4458,65,80873.23,4,1.46,1244.2,20218.31
2024-03-02,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1573,18,50421.03,2,1.14,2801.17,25210.52
2024-03-02,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,2605,29,48097.15,2,1.11,1658.52,24048.58
2024-03-03,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,1573,22,44898.11,1,1.4,2040.82,44898.11
2024-03-03,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,827,35,24379.7,3,4.23,696.56,8126.57
2024-03-03,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,2505,37,57447.45,2,1.48,1552.63,28723.73
2024-03-03,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,1695,24,53024.69,1,1.42,2209.36,53024.69
2024-03-03,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,5766,130,48393.7,13,2.25,372.26,3722.59
2024-03-03,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,1598,23,31525.1,2,1.44,1370.66,15762.55
2024-03-03,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,2642,108,86339.69,6,4.09,799.44,14389.95
2024-03-03,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,447,15,15545.27,1,3.36,1036.35,15545.27
2024-03-03,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,2439,91,45484.68,8,3.73,499.83,5685.59
2024-03-03,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,924,8,19765.73,0,0.87,2470.72,
2024-03-03,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,3502,50,66476.08,2,1.43,1329.52,33238.04
2024-03-03,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,881,5,30836.88,0,0.57,6167.38,
2024-03-03,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1214,34,24773.27,2,2.8,728.63,12386.63
2024-03-04,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,549,10,17644.1,0,1.82,1764.41,
2024-03-04,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2980,127,45555.01,9,4.26,358.7,5061.67
2024-03-04,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,2546,23,74516.72,2,0.9,3239.86,37258.36
2024-03-04,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,7373,316,69902.82,27,4.29,221.21,2588.99
2024-03-04,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,7444,150,81863.62,12,2.02,545.76,6821.97
2024-03-04,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,3205,89,40814.36,1,2.78,458.59,40814.36
2024-03-04,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,5014,221,67826.53,8,4.41,306.91,8478.32
2024-03-04,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1004,42,21011.84,3,4.18,500.28,7003.95
2024-03-04,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,6400,224,87452.49,8,3.5,390.41,10931.56
2024-03-04,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,2615,85,39803.9,3,3.25,468.28,13267.97
2024-03-04,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,985,24,17068.17,1,2.44,711.17,17068.17
2024-03-04,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,799,25,21730.96,1,3.13,869.24,21730.96
2024-03-04,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1415,52,35054.11,5,3.67,674.12,7010.82
2024-03-04,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,2264,19,75641.72,2,0.84,3981.14,37820.86
2024-03-04,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,4728,193,48067.27,8,4.08,249.05,6008.41
2024-03-05,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,2135,37,53255.52,4,1.73,1439.34,13313.88
2024-03-05,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,4746,92,54893.56,5,1.94,596.67,10978.71
2024-03-05,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,3972,33,63045.27,3,0.83,1910.46,21015.09
2024-03-05,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,907,28,30489.07,1,3.09,1088.9,30489.07
2024-03-05,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,1541,28,39210.41,2,1.82,1400.37,19605.21
2024-03-05,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,2185,51,67164.89,2,2.33,1316.96,33582.45
2024-03-05,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,769,9,22564.4,0,1.17,2507.16,
2024-03-05,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,1472,53,50378.17,1,3.6,950.53,50378.17
2024-03-05,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1970,24,40025.86,2,1.22,1667.74,20012.93
2024-03-06,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,2599,36,46741.87,3,1.39,1298.39,15580.62
2024-03-06,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1871,22,64398.9,1,1.18,2927.22,64398.9
2024-03-06,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,3960,42,88755.78,0,1.06,2113.23,
2024-03-06,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,2965,127,85266.51,14,4.28,671.39,6090.47
2024-03-06,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,712,19,24355.86,1,2.67,1281.89,24355.86
2024-03-06,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,3939,161,62959.91,18,4.09,391.06,3497.77
2024-03-06,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2048,65,71362.88,6,3.17,1097.89,11893.81
2024-03-06,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,2107,40,69349.5,1,1.9,1733.74,69349.5
2024-03-06,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,5476,177,49735.68,4,3.23,280.99,12433.92
2024-03-06,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,569,8,14039.96,0,1.41,1754.99,
2024-03-06,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,1545,21,37741.25,1,1.36,1797.2,37741.25
2024-03-06,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,2559,34,73494.45,0,1.33,2161.6,
2024-03-06,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,3000,130,78851.96,15,4.33,606.55,5256.8
2024-03-06,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,2028,59,43090.06,4,2.91,730.34,10772.51
2024-03-06,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,634,13,16496.14,1,2.05,1268.93,16496.14
2024-03-06,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,2480,16,45700.66,0,0.65,2856.29,
2024-03-07,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,2188,49,74842.48,5,2.24,1527.4,14968.5
2024-03-07,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,959,8,22886.28,0,0.83,2860.78,
2024-03-07,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1559,69,49019.82,1,4.43,710.43,49019.82
2024-03-07,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,3057,28,86887.43,1,0.92,3103.12,86887.43
2024-03-07,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,4341,120,83324.02,10,2.76,694.37,8332.4
2024-03-07,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,6062,80,70909.01,4,1.32,886.36,17727.25
2024-03-07,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,6039,230,55201.62,23,3.81,240.01,2400.07
2024-03-07,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,1545,37,35705.32,0,2.39,965.01,
2024-03-07,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,807,34,12190.84,3,4.21,358.55,4063.61
2024-03-07,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,1904,77,48858.21,4,4.04,634.52,12214.55
2024-03-07,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,1895,29,50367.15,0,1.53,1736.8,
2024-03-07,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,964,8,33622.93,0,0.83,4202.87,
2024-03-08,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,2578,47,24702.08,5,1.82,525.58,4940.42
2024-03-08,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1818,30,22568.8,1,1.65,752.29,22568.8
2024-03-08,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,4720,81,83144.16,5,1.72,1026.47,16628.83
2024-03-08,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,3887,139,85032.73,4,3.58,611.75,21258.18
2024-03-08,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,684,18,19371.67,1,2.63,1076.2,19371.67
2024-03-08,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,2887,51,76492.12,4,1.77,1499.85,19123.03
2024-03-08,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,6204,177,65691.04,17,2.85,371.14,3864.18
2024-03-08,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,591,12,13006.02,0,2.03,1083.83,
2024-03-08,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,1182,11,38544.42,0,0.93,3504.04,
2024-03-08,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,2234,91,29246.85,7,4.07,321.39,4178.12
